ID_TRC,PROPRIETAIRE_REF,CODE_ARR,FORME,RUELLE_ID,DATE_AMENAGEMENT,DATE_BONIFICATION,CIRCULATION,TYPE_AMENAGEMENT,TYPE_RECOUVREMENT,SUPERFICIE_RUELLE_M2,SUPERFICIE_VERDISSEMENT_M2,NUMERO_DE_RESOLUTION,DATE_MAJ
401773,"Mercier - Hochelaga-Maisonneuve","MHM","T","MHM-T-1000004",2011-07-01,,"Ouverte","Plates-bandes",,252.479,"44.53",,2019-11-11
404484,"Plateau - Mont-Royal","PMR","T","PMR-T-1000087",2021-08-01,,"Fermée","Plates-bandes","Végétalisée",124.35,"0",,2020-12-01
404485,"Plateau - Mont-Royal","PMR","A","PMR-A-1000067",2017-08-01,,"Ouverte",,"Asphalté ou bétonnée",124.424,"0",,2019-11-18
401790,"Mercier - Hochelaga-Maisonneuve","MHM","L","MHM-L-1000019",2013-07-01,,"Ouverte",,"Asphalté ou bétonnée",265.788,"0",,2019-11-11
401791,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000026",2014-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",266.403,"5",,2023-01-26
403282,"Plateau - Mont-Royal","PMR","H","PMR-H-1000070",2018-08-01,,"Fermée","Mobilier","Asphalté ou bétonnée",126.054,"1",,2019-11-13
402059,"Mercier - Hochelaga-Maisonneuve","MHM","J","MHM-J-1000009",2012-07-01,,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",565.124,"7.77",,2019-11-11
402061,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000006",2012-07-01,2013-07-01,"Ouverte","Plates-bandes et marquage au sol","Asphalté ou bétonnée",571.843,"11.15",,2019-11-09
404000,"Montreal-Nord","MTN","F","MTN-F-1018651",2018-08-01,2020-08-01,"Partiellement fermée","Plates-bandes et mobilier","Mixte",239.084,,,2019-11-07
400419,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","T","CDNNDG-T-1000001",2016-07-31,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",138.41,"85.7",,2019-07-18
402611,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000006",2010-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",93.039,,,2019-11-15
404061,"Montreal-Nord","MTN","I","MTN-I-1017821",2017-01-08,2017-01-08,"Ouverte","Plates-bandes et mobilier","Mixte",244.823,,,2019-11-07
403646,"Plateau - Mont-Royal","PMR","C","PMR-C-1000031",2007-08-01,2012-08-01,"Ouverte","Marquage au sol","Asphalté ou bétonnée",48.061,,,2019-11-13
407010,"Plateau - Mont-Royal","PMR","A","PMR-A-1000021",2001-08-01,,"Partiellement fermée","Mobilier","Asphalté ou bétonnée",53.219,,,2019-11-14
401275,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000053",2020-09-30,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",153.111,"4.24",,2020-11-13
401279,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000027",2015-07-01,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",153.241,"15.01",,2019-11-11
407044,"Plateau - Mont-Royal","PMR","L","PMR-L-1000079",2020-08-01,,"Fermée","Plates-bandes","Gazonnée",53.768,,,2019-11-28
403648,"Plateau - Mont-Royal","PMR","H","PMR-H-1000085",2021-08-01,,"Fermée","Plates-bandes et mobilier","Végétalisée",54.272,"54",,2020-11-30
407057,"Plateau - Mont-Royal","PMR","C","PMR-C-1000031",2007-08-01,2012-08-01,"Ouverte","Marquage au sol","Asphalté ou bétonnée",61.275,,,2019-11-13
403706,"Plateau - Mont-Royal","PMR","C","PMR-C-1000031",2007-08-01,2012-08-01,"Ouverte","Plates-bandes et marquage au sol","Asphalté ou bétonnée",62.364,,,2019-11-14
404406,"Plateau - Mont-Royal","PMR","A","PMR-A-1000053",2015-08-01,,"Ouverte",,"Asphalté ou bétonnée",121.981,"0",,2019-11-13
401187,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000052",2020-09-03,,"Ouverte","Mobilier","Asphalté ou bétonnée",153.475,"1.44",,2020-11-13
401602,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000042",2018-07-01,,"Ouverte",,"Asphalté ou bétonnée",168.482,"0",,2019-11-11
404070,"Montreal-Nord","MTN","L","MTN-L-1020311",2020-08-01,,"Fermée","Plates-bandes et mobilier","Végétalisée",533.019,"533.019",,2020-11-17
403987,"Montreal-Nord","MTN","L","MTN-L-1019632",2019-08-01,,"Partiellement fermée","Plates-bandes et mobilier","Gazonnée",157.881,,,2019-11-07
404468,"Plateau - Mont-Royal","PMR","A","PMR-A-1000010",1999-08-01,2014-08-01,"Ouverte","Plates-bandes et mobilier","Mixte",122.346,"4",,2019-11-14
404130,"Montreal-Nord","MTN","I","MTN-I-1019884",2019-08-01,2020-08-01,"Partiellement fermée","Plates-bandes et mobilier","Végétalisée",697.958,"174.4895",,2020-11-17
404131,"Montreal-Nord","MTN","T","MTN-T-1019673",2019-08-01,2020-08-01,"Fermée","Plates-bandes et mobilier","Mixte",725.929,"544.44675",,2020-11-17
404132,"Montreal-Nord","MTN","I","MTN-I-1020592",2020-08-01,,"Partiellement fermée","Plates-bandes et mobilier","Végétalisée",740.59,"592.472",,2020-11-17
403707,"Plateau - Mont-Royal","PMR","H","PMR-H-1000056",2015-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",67.952,"2.27",,2019-11-13
407096,"Plateau - Mont-Royal","PMR","A","PMR-A-1000021",2001-08-01,,"Ouverte",,"Asphalté ou bétonnée",69.788,,,2019-11-14
404395,"Plateau - Mont-Royal","PMR","H","PMR-H-1000040",2011-08-01,,"Ouverte",,"Asphalté ou bétonnée",120.132,"0",,2019-11-14
404398,"Plateau - Mont-Royal","PMR","H","PMR-H-1000040",2011-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",120.546,,,2019-11-14
403989,"Montreal-Nord","MTN","T","MTN-T-1019673",2019-08-01,2020-08-01,"Fermée","Plates-bandes et mobilier","Végétalisée",163.854,"122.8905",,2020-11-07
403990,"Montreal-Nord","MTN","T","MTN-T-1019673",2019-08-01,2020-08-01,"Fermée","Plates-bandes et mobilier","Végétalisée",164.641,"123.48075",,2020-11-07
404339,"Plateau - Mont-Royal","PMR","H","PMR-H-1000081",2020-08-29,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",193.989,"8.6",,2020-11-25
404340,"Plateau - Mont-Royal","PMR","H","PMR-H-1000052",2015-08-01,,"Ouverte",,"Asphalté ou bétonnée",194.135,"0",,2019-11-14
401112,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000051",2020-09-23,,"Ouverte","Mobilier","Asphalté ou bétonnée",139.664,"1.44",,2020-11-13
404342,"Plateau - Mont-Royal","PMR","T","PMR-T-1000037",2010-08-01,2012-08-01,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",197.63,,,2019-11-14
404345,"Plateau - Mont-Royal","PMR","H","PMR-H-1000044",2012-08-01,,"Ouverte",,"Asphalté ou bétonnée",198.392,"0",,2019-11-14
404347,"Plateau - Mont-Royal","PMR","H","PMR-H-1000081",2020-08-29,,"Ouverte","Plates-bandes","Mixte",198.619,"6",,2020-11-25
403602,"Plateau - Mont-Royal","PMR","A","PMR-A-1000067",2017-08-01,2020-08-01,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",643.989,"113.8",,2019-11-13
401021,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000043",2019-10-02,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",125.562,"9.4",,2019-11-15
401022,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000026",2014-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",125.571,"5",,2023-01-26
404413,"Plateau - Mont-Royal","PMR","A","PMR-A-1000061",2016-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",203.235,"26.61",,2019-11-13
404416,"Plateau - Mont-Royal","PMR","A","PMR-A-1000061",2016-08-01,2019-08-01,"Fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",204.383,"18.5",,2019-11-13
401210,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000037",2017-07-01,,"Ouverte",,"Asphalté ou bétonnée",155.28,"0",,2023-01-16
401371,"Mercier - Hochelaga-Maisonneuve","MHM","T","MHM-T-1000040",2018-07-01,,"Partiellement fermée","Plates-bandes et marquage au sol","Asphalté ou bétonnée",157.377,"2.5",,2019-11-11
401375,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000047",2019-10-02,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",157.66,"6.56",,2019-11-11
403614,"Plateau - Mont-Royal","PMR","H","PMR-H-1000008",1999-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",687.059,,,2019-11-15
403668,"Plateau - Mont-Royal","PMR","H","PMR-H-1000020",2001-08-01,2021-08-01,"Ouverte","Plates-bandes","Asphalté ou bétonnée",688.67,,,2020-12-06
402119,"Mercier - Hochelaga-Maisonneuve","MHM","T","MHM-T-1000010",2012-07-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",607.92,"3.7",,2019-11-11
400448,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","T","CDNNDG-T-1000008",2018-05-27,,"Ouverte","Mobilier","Asphalté ou bétonnée",175.373,"19.65",,2019-07-18
403680,"Plateau - Mont-Royal","PMR","T","PMR-T-1000017",2000-08-01,2012-08-01,"Ouverte","Plates-bandes","Asphalté ou bétonnée",718.937,,,2019-11-14
403681,"Plateau - Mont-Royal","PMR","L","PMR-L-1000065",2017-08-01,,"Ouverte",,"Asphalté ou bétonnée",723.379,"0",,2019-11-20
403682,"Plateau - Mont-Royal","PMR","T","PMR-T-1000014",2000-08-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",727.92,,,2019-11-15
403684,"Plateau - Mont-Royal","PMR","L","PMR-L-1000059",2016-08-01,,"Ouverte","Plates-bandes et mobilier","Mixte",740.868,"78.5",,2019-11-13
403749,"Plateau - Mont-Royal","PMR","H","PMR-H-1000055",2015-10-02,,"Ouverte","Plates-bandes et mobilier","Mixte",771.686,"52",,2019-11-13
403753,"Plateau - Mont-Royal","PMR","A","PMR-A-1000092",2022-11-01,,"Ouverte","Plates-bandes","Mixte",788.619,"95.92",,2022-11-17
403669,"Plateau - Mont-Royal","PMR","I","PMR-I-1000035",2009-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",698.401,,,2019-11-14
403292,"Plateau - Mont-Royal","PMR","A","PMR-A-1000013",2000-08-01,2020-08-22,"Fermée","Plates-bandes","Végétalisée",129.594,"63.15",,2020-11-25
403293,"Plateau - Mont-Royal","PMR","H","PMR-H-1000062",2016-11-13,,"Ouverte",,"Asphalté ou bétonnée",129.68,"0",,2019-11-13
403295,"Plateau - Mont-Royal","PMR","H","PMR-H-1000026",2003-08-01,2013-08-01,"Ouverte","Plates-bandes et mobilier","Mixte",130.06,,,2019-11-14
403296,"Plateau - Mont-Royal","PMR","H","PMR-H-1000085",2021-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",130.184,,,2020-11-30
404292,"Outremont","OUT","H","OUT-H-1000002",2017-08-01,,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",166.964,,,2019-11-12
401202,"Mercier - Hochelaga-Maisonneuve","MHM","I","MHM-I-1000025",2014-07-01,,"Ouverte","Plates-bandes et mobilier","Gazonnée",154.789,"6.25",,2019-11-12
404299,"Outremont","OUT","H","OUT-H-1000001",2014-08-01,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",170.718,,,2019-11-12
404135,"Montreal-Nord","MTN","I","MTN-I-1019925",2019-08-01,,"Partiellement fermée","Plates-bandes","Végétalisée",808.673,"727.8057",,2020-11-17
407060,"Montreal-Nord","MTN","F","MTN-F-1019641",2019-08-01,,"Partiellement fermée","Plates-bandes et mobilier","Gazonnée",1064.797,,,2019-11-07
403746,"Plateau - Mont-Royal","PMR","A","PMR-A-1000053",2015-08-01,,"Ouverte",,"Asphalté ou bétonnée",762.087,"0",,2019-11-13
404139,"Montreal-Nord","MTN","L","MTN-L-1191586",2019-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",2152.506,"215.2506",,2020-11-17
401155,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000026",2014-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",142.63,"5",,2023-01-26
401204,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000026",,,"Ouverte",,"Asphalté ou bétonnée",154.898,,,2023-01-26
403756,"Plateau - Mont-Royal","PMR","I","PMR-I-1000019",2001-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",812.624,,,2019-11-14
403873,"Plateau - Mont-Royal","PMR","H","PMR-H-1000055",2015-10-02,,"Ouverte",,"Asphalté ou bétonnée",91.627,"0",,2019-11-13
404424,"Plateau - Mont-Royal","PMR","A","PMR-A-1000030",2007-08-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",211.169,,,2019-11-14
403300,"Plateau - Mont-Royal","PMR","H","PMR-H-1000069",2018-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",212.257,"9.49",,2019-10-21
403933,"Plateau - Mont-Royal","PMR","H","PMR-H-1000047",2012-08-01,2017-08-01,"Ouverte",,"Asphalté ou bétonnée",91.876,,,2019-11-14
403935,"Plateau - Mont-Royal","PMR","H","PMR-H-1000078",2019-08-01,,"Fermée","Plates-bandes","Végétalisée",92.469,"57.41",,2019-11-13
403937,"Plateau - Mont-Royal","PMR","H","PMR-H-1000055",2015-10-02,,"Fermée","Plates-bandes","Végétalisée",94.093,"94.08",,2019-11-13
403938,"Plateau - Mont-Royal","PMR","H","PMR-H-1000078",2019-08-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",93.809,"2",,2019-11-14
400120,"Ahuntsic - Cartierville","AC","T","AC-T-1000003",2020-06-26,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",685.079,"11",,2020-11-18
400421,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","T","CDNNDG-T-1000007",2018-06-16,,"Ouverte","Mobilier","Asphalté ou bétonnée",141.019,"5.52",,2019-07-18
400423,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","T","CDNNDG-T-1000002",2016-07-13,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",144.278,"34.59",,2019-07-18
406929,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","T","CDNNDG-T-1000003",2015-06-15,2016-05-31,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",256.594,"45.49",,2019-07-18
403719,"Plateau - Mont-Royal","PMR","A","PMR-A-1000080",2020-08-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",80.811,,,2019-11-28
402159,"Mercier - Hochelaga-Maisonneuve","MHM","I","MHM-I-1000036",2017-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",713.832,"20.18",,2019-11-11
402125,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000034",2017-07-01,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",618.682,"20.68",,2023-01-26
404133,"Montreal-Nord","MTN","F","MTN-F-1018651",2018-08-01,2019-08-01,"Partiellement fermée","Plates-bandes et mobilier","Mixte",803.629,,,2020-11-17
400940,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000026",,,"Ouverte",,"Asphalté ou bétonnée",128.411,,,2023-01-26
403370,"Plateau - Mont-Royal","PMR","H","PMR-H-1000044",2012-08-01,,"Ouverte",,"Asphalté ou bétonnée",237.366,,,2019-11-18
400888,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000043",2019-10-02,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",127.512,"10.895",,2019-11-15
403433,"Plateau - Mont-Royal","PMR","A","PMR-A-1000013",2000-08-01,2020-08-22,"Partiellement fermée","Plates-bandes","Asphalté ou bétonnée",250.496,"35.22",,2020-11-25
403314,"Plateau - Mont-Royal","PMR","A","PMR-A-1000061",2016-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",222.929,"111.1",,2019-11-13
403747,"Plateau - Mont-Royal","PMR","H","PMR-H-1000011",1999-08-01,2017-08-01,"Ouverte","Plates-bandes","Asphalté ou bétonnée",765.485,"22",,2019-11-14
403285,"Plateau - Mont-Royal","PMR","T","PMR-T-1000057",2015-08-01,,"Fermée","Plates-bandes","Végétalisée",127.174,"121.13",,2019-11-13
402134,"Mercier - Hochelaga-Maisonneuve","MHM","T","MHM-T-1000056",2021-12-01,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",637.414,"36.57",,2023-01-16
402135,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000060",2021-09-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",642.22,"0",,2023-01-16
401536,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000060",2021-09-01,,"Ouverte",,"Asphalté ou bétonnée",172.719,"0",,2023-01-16
401539,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000060",2021-09-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",172.995,"12.32",,2023-01-16
400280,"Ahuntsic - Cartierville","AC","T","AC-T-1000002",2020-06-26,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",1061.504,"5.11",,2020-11-18
404451,"Outremont","OUT","H","OUT-H-1000002",2017-08-01,,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",187.058,,,2019-11-12
404454,"Outremont","OUT","H","OUT-H-1000001",2014-08-01,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",188.171,,,2019-11-12
403588,"Plateau - Mont-Royal","PMR","J","PMR-J-1000016",2000-08-01,2008-08-01,"Fermée","Plates-bandes","Végétalisée",347.718,,,2019-11-15
403593,"Plateau - Mont-Royal","PMR","A","PMR-A-1000049",2013-08-01,,"Ouverte","Plates-bandes","Mixte",351.425,,,2019-11-13
404460,"Outremont","OUT","H","OUT-H-1000001",2014-08-01,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",190.689,,,2019-11-12
404018,"Plateau - Mont-Royal","PMR","H","PMR-H-1000058",2015-08-01,2016-08-01,"Fermée","Plates-bandes","Végétalisée",99.289,"63.5",,2019-11-13
402038,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000007",2012-07-01,2013-07-01,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",378.803,"1.48",,2019-11-08
403882,"Plateau - Mont-Royal","PMR","T","PMR-T-1000043",2012-08-01,,"Fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",143.535,,,2019-11-14
401890,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000045",2019-10-08,,"Ouverte","Mobilier","Asphalté ou bétonnée",207.413,"3.34",,2019-11-15
404019,"Plateau - Mont-Royal","PMR","T","PMR-T-1000006",1998-08-01,,"Ouverte",,"Asphalté ou bétonnée",99.481,,,2019-11-14
404020,"Plateau - Mont-Royal","PMR","H","PMR-H-1000018",2000-08-01,2017-08-01,"Ouverte",,"Asphalté ou bétonnée",99.693,,,2019-11-18
404021,"Plateau - Mont-Royal","PMR","H","PMR-H-1000011",1999-08-01,2017-08-01,"Ouverte","Plates-bandes et mobilier","Mixte",99.864,"99.8",,2019-11-14
404093,"Plateau - Mont-Royal","PMR","T","PMR-T-1000017",2000-08-01,2012-08-01,"Ouverte","Mobilier","Asphalté ou bétonnée",103.847,,,2019-11-14
404094,"Plateau - Mont-Royal","PMR","A","PMR-A-1000013",2000-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",103.861,,,2019-11-15
403964,"Plateau - Mont-Royal","PMR","A","PMR-A-1000030",2007-08-01,,"Ouverte",,"Asphalté ou bétonnée",153.086,,,2019-11-14
403966,"Plateau - Mont-Royal","PMR","H","PMR-H-1000048",2013-08-01,,"Fermée","Plates-bandes","Végétalisée",153.298,,,2019-11-14
403953,"Plateau - Mont-Royal","PMR","H","PMR-H-1000048",2013-08-01,,"Ouverte",,"Asphalté ou bétonnée",148.87,,,2019-11-14
403955,"Plateau - Mont-Royal","PMR","A","PMR-A-1000013",2000-08-01,2020-08-22,"Fermée","Plates-bandes et mobilier","Végétalisée",149.894,"48.47",,2020-11-25
403956,"Plateau - Mont-Royal","PMR","I","PMR-I-1000072",2000-08-02,,"Partiellement fermée","Plates-bandes","Mixte",150.313,,,2019-11-14
403958,"Plateau - Mont-Royal","PMR","H","PMR-H-1000058",2015-08-01,2016-08-01,"Fermée","Plates-bandes","Végétalisée",150.608,"114.3",,2019-11-13
403959,"Plateau - Mont-Royal","PMR","A","PMR-A-1000066",2017-08-01,,"Fermée","Plates-bandes","Végétalisée",150.712,"88.59",,2019-11-13
403694,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000052",2020-09-03,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",908.37,"20.96",,2020-11-13
403968,"Plateau - Mont-Royal","PMR","T","PMR-T-1000074",2018-08-01,2020-08-08,"Fermée","Plates-bandes","Végétalisée",153.535,"105.58",,2020-11-25
404023,"Plateau - Mont-Royal","PMR","H","PMR-H-1000086",2021-08-01,,"Ouverte",,"Asphalté ou bétonnée",154.342,,,2020-11-30
404024,"Plateau - Mont-Royal","PMR","H","PMR-H-1000081",2020-08-22,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",154.596,"8.33",,2020-11-25
404026,"Plateau - Mont-Royal","PMR","A","PMR-A-1000071",2018-08-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",155.145,"1.5",,2019-11-13
403441,"Plateau - Mont-Royal","PMR","H","PMR-H-1000048",2013-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",265.396,,,2019-11-14
403960,"Plateau - Mont-Royal","PMR","H","PMR-H-1000022",2001-08-01,,"Fermée","Mobilier","Asphalté ou bétonnée",151.084,,,2019-11-14
403963,"Plateau - Mont-Royal","PMR","A","PMR-A-1000034",2008-08-01,2019-08-17,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",152.695,"19.05",,2019-11-14
403524,"Plateau - Mont-Royal","PMR","A","PMR-A-1000046",2012-08-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",320.982,,,2019-11-14
403597,"Plateau - Mont-Royal","PMR","T","PMR-T-1000057",2015-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",372.557,"24.3",,2019-11-13
400083,"Ahuntsic - Cartierville","AC","T","AC-T-1000003",2020-06-26,,"Fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",140.942,"13",,2020-11-18
401893,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000046",2019-10-15,,"Ouverte",,"Asphalté ou bétonnée",207.691,"0",,2019-11-15
403528,"Plateau - Mont-Royal","PMR","I","PMR-I-1000003",1980-08-01,,"Ouverte","Plates-bandes","Gazonnée",325.527,,,2019-11-18
403583,"Plateau - Mont-Royal","PMR","C","PMR-C-1000031",2007-08-01,2012-08-01,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",329.929,,,2019-11-14
403584,"Plateau - Mont-Royal","PMR","H","PMR-H-1000026",2003-08-01,2013-08-01,"Ouverte","Plates-bandes et mobilier","Mixte",331.037,,,2019-11-14
400089,"Ahuntsic - Cartierville","AC","T","AC-T-1000002",2020-06-26,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",148.451,"4.7",,2020-11-18
400367,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","T","CDNNDG-T-1000005",2018-05-14,,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",267.724,"33.3",,2019-07-18
402224,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000111",2018-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",112.54,,,2019-11-29
